"date","temperatures","humidity","pressure","energy"
"2021-01-01 00:00:00",-1.8,79,1018.5,164.351999999955
"2021-01-01 01:00:00",-2.9,83,1018.2,151.71925000000002
"2021-01-01 02:00:00",-2.9,81,1018.2,149.58700000000002
"2021-01-01 03:00:00",-2.8,86,1018.6,148.64228125
"2021-01-01 04:00:00",-2.9,87,1018.6,151.77278125000004
"2021-01-01 05:00:00",-4.1,93,1018.2,148.0397499999999
"2021-01-01 06:00:00",-4.8,92,1018.4,146.93168750000007
"2021-01-01 07:00:00",-4.3,94,1018.9,152.6345
"2021-01-01 08:00:00",-3.9,95,1018.8,148.87024999999994
"2021-01-01 09:00:00",-3,95,1019.1,149.33287500000006
"2021-01-01 10:00:00",-2.5,93,1019.6,146.39274999999998
"2021-01-01 11:00:00",-0.9,86,1019.3,147.67737499999998
"2021-01-01 12:00:00",0.4,79,1018.4,143.13975000000005
"2021-01-01 13:00:00",1.5,74,1017.6,135.66237499999988
"2021-01-01 14:00:00",1.7,74,1017.3,126.96675000000003
"2021-01-01 15:00:00",2.8,70,1016.8,132.53362500000026
"2021-01-01 16:00:00",2.4,63,1016.8,138.9594999999999
"2021-01-01 17:00:00",2.1,67,1016.7,151.59024999999974
"2021-01-01 18:00:00",1.1,78,1016.7,155.07250000000022
"2021-01-01 19:00:00",1.5,72,1016.8,161.73725000000013
"2021-01-01 20:00:00",1.8,68,1017,156.7617499999997
"2021-01-01 21:00:00",1.1,76,1016.9,150.67275000000018
"2021-01-01 22:00:00",0.8,84,1017,153.01150000000007
"2021-01-01 23:00:00",0.7,87,1016.6,143.38699999999972
"2021-01-02 00:00:00",0.7,89,1016.6,143.62474999999995
"2021-01-02 01:00:00",0.2,95,1016.7,144.9902500000003
"2021-01-02 02:00:00",0.1,97,1016.8,137.79999999999973
"2021-01-02 03:00:00",-0.1,98,1016.5,142.75875000000042
"2021-01-02 04:00:00",0.2,98,1016.6,140.4994999999999
"2021-01-02 05:00:00",0,98,1016.4,145.73074999999972
"2021-01-02 06:00:00",0.1,98,1017,142.5640000000003
"2021-01-02 07:00:00",0,98,1017.6,139.10400000000027
"2021-01-02 08:00:00",-0.5,97,1018.2,145.28600000000006
"2021-01-02 09:00:00",-0.3,94,1019.1,135.54899999999998
"2021-01-02 10:00:00",0.7,79,1020,133.4489999999996
"2021-01-02 11:00:00",1.4,64,1020.1,126.08500000000004
"2021-01-02 12:00:00",1.5,55,1019.8,112.42900000000007
"2021-01-02 13:00:00",2.2,48,1020,107.616
"2021-01-02 14:00:00",2.5,46,1019.8,115.73499999999969
"2021-01-02 15:00:00",2.4,38,1019.5,128.8675000000003
"2021-01-02 16:00:00",1.7,33,1019.8,147.1894999999995
"2021-01-02 17:00:00",0.2,41,1021.6,182.6235000000006
"2021-01-02 18:00:00",-0.6,48,1022.2,201.1219999999994
"2021-01-02 19:00:00",-1,51,1022.3,192.57800000000043
"2021-01-02 20:00:00",-1.9,54,1022.1,200.85149999999976
"2021-01-02 21:00:00",-2.3,54,1022.1,199.5630000000001
"2021-01-02 22:00:00",-2.6,55,1021.7,179.16350000000057
"2021-01-02 23:00:00",-3.1,58,1022.8,180.1079999999993
"2021-01-03 00:00:00",-2.9,57,1023.2,171.21399999999994
"2021-01-03 01:00:00",-2.6,56,1024.1,149.6775000000007
"2021-01-03 02:00:00",-2.6,62,1024.1,150.57899999999972
"2021-01-03 03:00:00",-2.7,59,1024.2,146.51249999999982
"2021-01-03 04:00:00",-2.6,56,1024,148.6315000000004
"2021-01-03 05:00:00",-2.7,55,1024.6,141.70100000000002
"2021-01-03 06:00:00",-2.8,56,1025.1,143.89199999999985
"2021-01-03 07:00:00",-2.9,59,1025.1,147.76200000000065
"2021-01-03 08:00:00",-3.2,57,1024.9,141.33950000000004
"2021-01-03 09:00:00",-2.2,52,1025.2,132.70499999999993
"2021-01-03 10:00:00",-0.7,45,1025.9,115.79799999999886
"2021-01-03 11:00:00",0.3,42,1025.6,105.17799999999988
"2021-01-03 12:00:00",1.1,43,1025,107.2510000000002
"2021-01-03 13:00:00",2.3,44,1024,103.6200000000008
"2021-01-03 14:00:00",3.4,42,1023.6,123.21399999999994
"2021-01-03 15:00:00",2.8,47,1023.8,148.8259999999991
"2021-01-03 16:00:00",2.3,49,1023.5,173.32700000000114
"2021-01-03 17:00:00",1.5,51,1023.6,179.15799999999945
"2021-01-03 18:00:00",0.8,54,1023.9,171.67000000000007
"2021-01-03 19:00:00",0.5,55,1024,173.04399999999987
"2021-01-03 20:00:00",0.1,58,1024,165.84100000000035
"2021-01-03 21:00:00",-0.3,58,1024.1,168.61399999999958
"2021-01-03 22:00:00",-0.5,58,1024.2,174.67699999999968
"2021-01-03 23:00:00",-0.7,61,1024.5,162.6830000000009
"2021-01-04 00:00:00",-1.3,68,1024.3,164.3680000000004
"2021-01-04 01:00:00",-1.2,70,1024.5,160.79999999999927
"2021-01-04 02:00:00",-2.3,74,1024.5,158.45900000000074
"2021-01-04 03:00:00",-2.5,76,1024.3,166.11099999999897
"2021-01-04 04:00:00",-2.5,77,1024.1,163.34300000000076
"2021-01-04 05:00:00",-2.9,81,1023.8,159.07699999999932
"2021-01-04 06:00:00",-3.5,84,1023.7,159.97899999999936
"2021-01-04 07:00:00",-2.8,73,1023,155.79100000000108
